jday_sn5,hour_sn5,minx_sn5,wsp_sn5,truewdir_sn5,Tsm_sn5,wu_cov_sn5,wv_cov_sn5,uv_cov_sn5,wT_cov_sn5,uT_cov_sn5,vT_cov_sn5,sigu_cov_sn5,sigv_cov_sn5,sigw_cov_sn5,sigT_cov_sn5
272,5,20,3.3625421,280.27178,19.989563,0.0017386054,0.0012712584,0.018516845,-0.0067882341,-0.028646839,-0.037854767,0.32921485,0.4140162,0.22811305,0.24707632
272,5,25,3.2328737,282.78389,19.985659,0.0037719146,0.021464195,-0.0031954225,-0.0051775904,-0.014340392,-0.01680243,0.25621761,0.30651625,0.18085045,0.23234206
272,5,30,2.8957486,281.16601,19.977838,0.018552787,0.034375117,0.011924786,-0.0062637982,-0.041192634,-0.039482941,0.29645867,0.34191095,0.23461212,0.34336175
272,5,35,2.8326149,284.01049,20.064741,0.0042171812,-0.003088329,0.00064905071,0.00017821092,-0.00043467286,-0.022206995,0.18109045,0.30888996,0.13852211,0.18406496
272,5,40,2.7255078,280.98195,20.216677,0.0095446823,-0.0037686165,0.00059700955,-0.00046778782,-0.0031893529,-0.011042976,0.26067922,0.21472439,0.15497674,0.17813847
272,5,45,2.627747,288.31351,20.420914,0.0027227662,-0.0031050995,0.0026086132,-0.0042695697,-0.018835401,3.9726157e-05,0.2249801,0.19141895,0.15086106,0.19577105
272,5,50,3.047981,283.75895,20.214522,0.01466617,-0.0015511036,-0.0053833528,-0.0082493497,-0.010071869,-0.020212218,0.25634673,0.23152445,0.17594433,0.21501719
272,5,55,3.0321329,284.58963,20.102688,-0.0047109298,0.016722442,-0.010542865,0.00049226535,-0.010399719,0.0043290492,0.31254899,0.21696491,0.21622527,0.16294858
272,6,0,2.7518344,284.54149,20.157218,0.00028345599,0.0090227596,-0.043682038,-0.0093764203,-0.01425816,0.015056375,0.31746749,0.26025932,0.19093017,0.18593143
272,6,5,2.4998811,283.68599,20.253699,0.0053720743,0.011678231,-0.0084912251,-0.0045669069,-0.015301976,0.0084355068,0.23387706,0.25380197,0.19788789,0.28939862
272,6,10,3.0193624,285.11614,20.498678,0.0015223471,0.013274103,-0.0027644053,-0.0098979631,-0.01256213,0.01249818,0.26341239,0.23749979,0.2070341,0.19042088
272,6,15,2.5524242,295.59043,20.75621,-0.0093050181,0.0046624836,-0.012962286,0.0052996774,-0.010620614,-0.0015531681,0.22636463,0.17898603,0.15361224,0.18379973
272,6,20,2.0610484,292.01747,20.790839,0.00042830211,0.00011547952,0.00070877409,-0.0020299347,-0.015363619,-0.0054090134,0.15400816,0.14414172,0.090838118,0.18869929
272,6,25,1.9180512,293.30805,21.072882,-0.0057162428,0.012284064,-0.00098458516,-0.00066053279,-0.025467278,-0.0067444249,0.24976764,0.20085649,0.16242963,0.20128126
272,6,30,1.4422315,279.34745,21.097657,0.052874733,0.013014566,0.026910125,-0.023009297,-0.044947884,-0.009861328,0.37074825,0.21056995,0.24597506,0.18392694
272,6,35,0.97144062,267.56001,20.940863,-0.0035402263,0.0085235802,-0.0045193245,-0.00028758859,-0.013952732,0.0026221031,0.25089364,0.18627047,0.18067885,0.12385101
272,6,40,1.1767508,293.52474,20.713956,0.020064483,0.007929069,0.0129453,-0.016605771,-0.074390864,-0.014292105,0.3548348,0.21426893,0.18325867,0.28417726
272,6,45,2.2591432,301.16845,20.051391,-0.00013450974,0.0059805911,-0.0060339651,0.00079460564,-0.014464692,0.025813723,0.22029036,0.27023859,0.18834885,0.18153853
272,6,50,1.5061611,296.49198,20.496976,-0.0090669362,0.0068064943,-0.014368622,0.0066653082,-0.02181656,0.019445324,0.19683927,0.18029782,0.13398636,0.18636808
272,6,55,1.430235,278.11016,20.288909,0.0035606532,0.00063434053,-0.029348632,-0.0051892052,-0.013408012,-0.0043517304,0.37808358,0.25176898,0.19487297,0.16378615
272,7,0,0.70051306,257.87326,20.013727,9.3537424e-06,-0.0042362847,-0.015669398,-0.0013452442,0.0093392902,-0.0044934361,0.34261352,0.31454272,0.25855357,0.15044471
272,7,5,0.47077313,234.36355,19.816446,0.044659287,-0.049875902,-0.079873518,-0.017139973,-0.013331051,0.039143123,0.35729003,0.40782403,0.26416699,0.18401388
272,7,10,0.81093484,269.94904,19.559171,0.039853189,-0.0027381144,-0.1189423,-0.0079884543,-0.027223838,0.048480785,0.50197831,0.55056449,0.2641758,0.18558941
272,7,15,0.98581277,281.78245,19.707687,0.0032170225,0.011914126,-0.024412112,-0.012630855,-0.0053576429,0.0030129371,0.28783581,0.29461491,0.23994875,0.1374634
272,7,20,1.696185,298.0237,19.785956,0.020213103,-0.0027055498,-0.0076020213,-0.0093019435,-0.046094067,-0.010012734,0.30453042,0.27625251,0.21977178,0.32276705
272,7,25,1.9086357,308.87081,19.799621,0.022723877,-0.005670584,0.018045885,-0.016365313,-0.072876254,-0.0019926547,0.33517065,0.31267276,0.17632856,0.35418827
272,7,30,1.83904,294.16326,19.753317,0.023457208,0.018862323,-0.13058314,-0.019571244,-0.29110113,0.042762624,0.71234944,0.40176106,0.26788619,0.59895089
272,7,35,2.6879073,289.55335,19.558373,0.10088665,-0.019416659,-0.19485251,-0.067687745,-0.29973281,0.12168833,0.89044468,0.4936362,0.38302085,0.54012349
272,7,40,1.5384199,260.18888,19.966231,0.079230109,-0.050055568,-0.17051688,-0.051220756,-0.042551958,0.099032833,0.72037929,0.64395133,0.40519686,0.38900421
272,7,45,2.7494922,215.46371,20.976797,-0.056872726,-0.02341265,-0.039274032,-0.035950666,0.030239868,0.019360013,0.64036806,0.42736605,0.32040979,0.3009336
272,7,50,3.5015732,219.07517,21.073149,-0.031940326,-0.016647378,0.092509257,-0.013698226,0.054060779,0.0198445,0.64488623,0.43498915,0.32174732,0.19106744
272,7,55,3.5095436,231.45007,20.794501,-0.0040435863,-0.048037425,-0.012351104,-0.026859881,0.020564044,0.04698701,0.68225952,0.66203043,0.33650956,0.25030666
272,8,0,3.26865,242.316,20.513182,0.025440964,-0.039456625,-0.065253864,-0.015571759,-0.0092808465,0.056201988,0.56775759,0.57048543,0.32096909,0.26292044
272,8,5,3.2995061,253.25747,20.493606,0.056240477,-0.029697917,0.016922043,-0.022519333,0.012971828,0.043864588,0.5537424,0.50638486,0.42935506,0.24093713
272,8,10,3.1055019,259.99656,20.434846,0.00080046097,-0.024153646,0.027414034,-0.0062528458,0.024912505,0.015665915,0.31677765,0.40910264,0.24131018,0.21065459
272,8,15,2.783226,256.90889,20.812703,0.033029395,0.015202696,0.049188782,-0.01531474,0.0076765744,0.042937719,0.32094955,0.38317318,0.2801194,0.23553618
272,8,20,2.3069487,261.96475,20.746669,0.014476196,0.017439244,-0.0008577891,0.011563992,-0.0015007102,0.036171374,0.26092632,0.30671264,0.2478382,0.23946627
272,8,25,2.6560739,277.41832,20.857047,-0.010344028,0.004045513,-0.035197837,-0.010639311,-0.020291905,0.047024089,0.2900352,0.32581548,0.25188666,0.31802582
272,8,30,2.9246857,271.07574,20.507322,-0.0015221292,0.041432542,-0.020618804,0.012479298,-0.024304732,0.037255552,0.26835821,0.37122862,0.22760842,0.41580848
272,8,35,2.8489126,260.70484,20.74737,0.0074036195,0.0063998673,-0.066476548,-0.024300752,-0.030187434,0.014626683,0.42109769,0.66542601,0.37576721,0.31714758
272,8,40,2.7051,253.27696,20.711658,0.015340126,-0.061400102,-0.044919653,-0.04357454,-0.02270926,0.034278015,0.61276619,0.54669204,0.45807252,0.54304224
272,8,45,2.803786,245.87863,20.84922,0.032609676,-0.028811972,-0.18217333,-0.077694291,-0.056329356,0.070684315,0.59859922,0.61778713,0.43328367,0.49133623
272,8,50,3.0219188,225.82651,21.353759,-0.050238835,-0.024208112,0.178195,-0.023706804,0.071755077,0.078272499,0.73189353,0.65043503,0.40021671,0.26725917
272,8,55,3.7512965,219.14897,21.572798,-0.049953306,-0.056702232,0.11388349,-0.0056104431,0.063201472,0.048737704,0.75837184,0.72297371,0.43959189,0.21563886
272,9,0,2.8463148,238.26103,21.271566,0.024489189,-0.057570239,-0.094560723,-0.019473448,-0.015014715,0.053712637,0.58987558,0.7005057,0.4007153,0.22766749
272,9,5,3.1649092,245.44075,21.273123,0.038816907,-0.036954605,-0.17375526,-0.0062289388,-0.010167913,0.021544244,0.7198162,0.5000737,0.37859703,0.18178027
272,9,10,2.7656272,243.28438,21.273304,0.03153129,-0.061913122,-0.067003399,-0.017856191,0.010158236,0.046259555,0.56566505,0.500831,0.39191563,0.21336175
272,9,15,2.6453959,244.1982,21.182425,0.0059976647,-0.013125712,-0.1214837,-0.016193759,0.0067179478,0.027024621,0.63968967,0.55520921,0.39237139,0.20373106
272,9,20,2.4201592,257.65496,20.939459,0.0029810459,0.0033752878,-0.077128667,9.4444965e-05,-0.014346451,-0.003916498,0.46211841,0.39192704,0.22834241,0.26111458
272,9,25,2.3029582,244.88573,21.045341,-0.010763501,-0.019992064,-0.0402888,-0.018492847,0.0095696039,0.027585154,0.4240128,0.5600174,0.40029807,0.15695005
272,9,30,2.2524542,241.16051,20.881251,-0.0025469348,-0.019832192,-0.089666942,-0.015793643,0.018418807,-0.006595418,0.45428847,0.4165879,0.29619217,0.1478871
272,9,35,2.5305569,248.22835,20.999946,0.019232367,-0.0040445938,-0.010164906,-0.01835363,-0.0058821631,0.020037508,0.37930991,0.35960142,0.30311301,0.20917358
272,9,40,2.6935632,252.98405,20.924792,0.015554919,0.021276132,-0.0056956019,-0.0051490672,0.0028831855,0.002808758,0.36036046,0.31470795,0.25984552,0.17932091
272,9,45,2.7089322,249.34047,21.009927,-0.0067180553,-0.030252462,-0.020002309,-0.018274757,0.010662697,0.034473793,0.41262268,0.39668112,0.30073676,0.1978539
272,9,50,1.3324161,230.34309,19.609707,0.013822053,0.0077626259,-0.14112923,0.1076551,0.53674915,-0.3508159,0.56542815,0.45661671,0.42092716,1.2803546
272,9,55,0.46761192,137.09877,17.866444,-0.018026333,-0.0067785778,0.056667249,0.007940626,0.045581533,-0.11391546,0.41249828,0.34227646,0.2664536,0.99769278
272,10,0,0.51436042,281.20335,18.120441,-0.0086584847,0.0015110385,0.013512475,0.011851438,0.12227136,0.071382349,0.33174205,0.26904552,0.3228652,0.93427972
272,10,5,2.1258275,247.91993,20.919818,-0.00034294917,0.020312796,-0.039625486,-0.0051685054,0.0024884033,0.0064056925,0.33214622,0.34887429,0.31248392,0.17033241
272,10,10,2.0888017,250.3775,20.947026,-0.020816673,-0.0052733245,-0.014804509,-0.0071701527,-0.013946168,0.021416711,0.37765567,0.42758847,0.29484779,0.17288944
272,10,15,0.94176589,221.63029,18.954772,-0.017988377,0.010521751,-0.059679797,0.0050055314,0.14798407,-0.18560074,0.37322642,0.40930804,0.27325791,0.76500361
272,10,20,0.5569032,170.1591,18.041427,-0.0012986551,0.0032673166,0.024158909,-0.00037153348,-0.011069378,-0.028764061,0.17729286,0.24160377,0.11458089,0.49315695
272,10,25,0.06470152,158.21961,17.927209,-0.0013917055,0.0029834188,0.0014326675,0.014113428,-0.038001448,-0.00012746483,0.15137179,0.105545,0.12330671,0.36287461
272,10,30,0.35288513,277.02184,18.472735,0.016313789,0.00069885379,0.014159353,-0.0079008947,0.041140074,0.0313439,0.24124321,0.21953279,0.19003838,0.47459982
272,10,35,0.36690382,185.34383,18.849763,-0.002111391,0.0035341898,0.011199942,-0.0064725061,0.043973467,-0.21382267,0.2456044,0.489286,0.24097429,0.6528287
272,10,40,0.12825871,234.31747,19.109981,-0.0083344693,-0.010205739,0.013498012,-0.010299898,0.0079506357,0.021258819,0.18450347,0.22250349,0.16294727,0.20484324
272,10,45,0.12699328,157.17278,18.588682,-0.0075845032,0.002347945,0.0020592252,0.01274325,-0.10457685,-0.0093608004,0.19759112,0.16296954,0.097113263,0.66467072
272,10,50,0.10659156,228.28718,17.777627,-0.011947888,-0.0021919193,-0.038727845,0.013379571,0.050294218,-0.2753124,0.17876544,0.49770606,0.17510894,0.75883633
272,10,55,1.2524119,320.15559,19.242872,-0.0060107892,0.0020706799,0.016690075,-0.013061902,-0.045679666,-0.028046566,0.25188816,0.25615844,0.22609605,0.39072247
272,11,0,1.4574847,309.42285,19.991068,0.0011504409,-0.0040646233,0.022063847,-0.0021933206,-0.044522016,-0.017098162,0.3224569,0.18076189,0.15529813,0.21981035
272,11,5,1.4346348,300.15453,20.070139,0.022087718,-0.0015759918,0.013469375,-0.0098823741,-0.029157294,-0.011168567,0.28002401,0.29366262,0.21332077,0.24880915
272,11,10,0.81495737,322.6233,18.531082,0.02780785,-0.019228151,0.035555754,-0.023086982,0.038810304,0.13329319,0.34529448,0.40091485,0.25749618,0.46643608
272,11,15,0.40701251,25.961388,17.455778,0.013436003,-0.01904665,-0.025013748,-0.012126353,-0.022211648,0.062153053,0.22146062,0.33734964,0.2144733,0.3424328
272,11,20,0.62916205,15.771399,18.031817,0.0092574924,-0.0080975222,-0.021507091,-0.0016431657,0.0024649563,-0.0010958048,0.20519379,0.19389535,0.1471867,0.10258396
272,11,25,1.581881,305.6476,17.770707,-0.00581937,-0.0021887008,0.061979691,0.0054162908,-0.029882565,-0.074171685,0.34383933,0.38213316,0.16372324,0.35615023
272,11,30,1.4253417,293.04167,17.943095,-0.0069233479,0.0039222243,-0.019207136,0.014719441,-0.0014179372,-0.05728542,0.35281529,0.28846378,0.1497248,0.38199388
272,11,35,1.3594952,273.3699,18.510995,0.001958124,0.0029132416,-0.033002665,-0.0043589871,0.012719612,-0.028038138,0.24251807,0.22264616,0.11943262,0.27281731
272,11,40,0.96903186,289.53651,18.623361,0.0022291925,0.007358578,-0.02401104,-0.0049546344,0.010225461,-0.021452415,0.27010099,0.22545417,0.18609771,0.24892907
272,11,45,0.89511286,346.2913,18.224023,0.011288913,-0.0011851706,0.036009648,0.0013939398,0.0016031676,0.0095395016,0.2294052,0.34537852,0.20434215,0.17272337
272,11,50,0.26507789,274.07531,17.928837,-0.0033587848,0.0024991498,-0.0010164174,0.003116684,-0.0014123423,-0.0080345018,0.14271329,0.093134512,0.085947634,0.19006565
272,11,55,0.75567593,262.59283,18.259623,0.00081385118,-0.00078575228,0.0016839935,-0.0010476791,-0.0024238375,-0.0014792792,0.095470785,0.09240679,0.070425713,0.071996791
272,12,0,1.3503305,285.74016,18.603511,0.010285739,-0.0022100188,-0.0063448525,-0.003821614,-0.015799785,-0.0014755439,0.26278147,0.1432308,0.12605653,0.15447434
272,12,5,1.3331959,295.16016,18.924605,0.0045920861,0.0035381799,0.0035327516,0.00030244669,-0.014704198,-0.0026696746,0.14646953,0.10020747,0.11660918,0.1602673
272,12,10,1.1245069,285.54926,18.812992,-8.2950582e-05,-0.0005587787,-0.00014861187,-0.00077759094,-0.00054498466,0.0012386503,0.12053208,0.075664614,0.06993949,0.064449202
272,12,15,1.5138365,287.98304,18.740286,-0.0006246893,0.010806971,0.005249044,0.0038576633,-0.015438901,-0.018899621,0.25067224,0.21257227,0.16131773,0.22759823
272,12,20,1.1171971,303.59813,19.077727,0.053207546,0.018478116,0.050324989,-0.014220737,-0.012223366,-0.0061742126,0.33389087,0.37200892,0.3286802,0.12954893
272,12,25,0.97351791,292.31221,18.931003,0.011555009,0.0017731888,0.022294581,-0.0052896055,-0.047045068,-0.013640195,0.28840582,0.24730571,0.17388607,0.23519683
272,12,30,0.51004208,307.58932,18.861357,0.073038861,0.034433653,0.073047333,-0.019575875,-0.057077474,-0.016927548,0.47977629,0.40452799,0.24533964,0.20616725
272,12,35,0.63600467,259.65316,18.456582,-0.022238422,0.012693273,-0.02833613,0.0052954735,-0.014598306,0.028926649,0.24820067,0.27254609,0.18429889,0.22502286
272,12,40,0.16742305,121.42699,17.680968,-0.004656478,0.019980529,-0.001159968,-0.0031057151,0.00043894282,0.0035281078,0.13645515,0.18420993,0.27815644,0.076183274
272,12,45,0.2087986,167.164,17.947644,0.003818461,0.0038452414,0.011909718,0.0054375496,0.0091606294,0.001997261,0.168141,0.10056253,0.079540664,0.15885428
272,12,50,0.98311148,278.15908,17.689595,0.014928697,0.005171337,-0.011655461,-0.0073165651,-0.018670726,0.0088277261,0.33448319,0.22745643,0.21323465,0.19876506
