jdate,T_sn1,RH_sn1,T_sn2,RH_sn2,T_sn3,RH_sn3,T_sn4,RH_sn4,T_sn5,RH_sn5,BP_mbar
274,27.0540533333333,17.7339533333333,26.8175866666667,16.6935466666667,26.5801866666667,17.7041133333333,25.8859733333333,17.0361666666667,25.22772,16.5835733333333,861.938
274.003472222222,26.3927466666667,18.4145666666667,26.32232,17.6929066666667,26.19024,18.0722,25.4680533333333,17.3374133333333,24.92806,16.7782066666667,861.917266666667
274.006944444444,25.9652666666667,18.8168266666667,25.98422,18.2267733333333,25.9132333333333,18.3151266666667,25.2349466666667,17.53518,24.7304466666667,16.97476,861.8752
274.010416666667,25.7020866666667,19.1202133333333,25.8252533333333,18.4481666666667,25.79872,18.4537333333333,25.1413133333333,17.6573933333333,24.6667933333333,17.0767666666667,861.8856
274.013888888889,25.5693933333333,19.2981333333333,25.7826466666667,18.5324733333333,25.77102,18.5099,25.1231066666667,17.7069666666667,24.6532,17.11676,861.870533333333
274.017361111111,25.4032933333333,19.5171866666667,25.6835,18.6836266666667,25.71956,18.59982,25.07322,17.8059933333333,24.6163866666667,17.20664,861.871466666666
274.020833333333,25.23168,19.7921666666667,25.5936,18.8475733333333,25.6757866666667,18.7023733333333,25.0577466666667,17.89022,24.59426,17.2984733333333,861.862933333334
274.024305555556,25.0912666666667,19.9582666666667,25.5155933333333,18.96882,25.6242333333333,18.7923133333333,25.0003866666667,17.9994266666667,24.55076,17.42274,861.828600000001
274.027777777778,24.9004133333333,20.2221066666667,25.40124,19.1701133333333,25.5056,19.01872,24.8811733333333,18.24332,24.4577,17.6478,861.824533333333
274.03125,24.38808,20.8021866666667,25.14928,19.51144,25.3029466666667,19.2682733333333,24.7492066666667,18.3773333333333,24.4022133333333,17.67614,861.826866666667
274.034722222222,23.7721333333333,21.7240266666667,24.7488733333333,20.02232,25.1160533333333,19.438,24.5740666666667,18.5132866666667,24.27442,17.72882,861.815933333333
274.038194444444,23.3653666666667,22.2210266666667,24.7006933333333,20.0624133333333,25.0555266666667,19.4827333333333,24.5141866666667,18.6493933333333,24.2537933333333,17.7084066666667,861.8372
274.041666666667,23.2394666666667,22.3673866666667,24.5867533333333,20.1507266666667,25.0437866666667,19.47346,24.5289733333333,20.4884266666667,24.3031666666667,17.7565333333333,861.877066666667
274.045138888889,23.3168733333333,22.27936,24.7796666666667,19.94024,25.07794,19.4791266666667,24.58442,20.7351933333333,24.2971066666667,17.7788066666667,861.895866666667
274.048611111111,23.28324,22.39098,24.85174,19.9203866666667,25.13576,19.47418,24.6355666666667,19.28508,24.3333066666667,17.82094,861.921866666666
274.052083333333,23.08328,22.57152,24.81732,19.9655266666667,25.2317333333333,19.3551866666667,24.7362,18.4761933333333,24.4063333333333,17.73818,861.941866666666
274.055555555556,22.50126,23.3465533333333,24.1052666666667,20.8852,24.8290466666667,19.8893866666667,24.401,18.8083333333333,24.24954,17.91304,861.967066666667
274.059027777778,22.1048466666667,23.8423866666667,23.3642666666667,21.80738,24.2575733333333,20.6217733333333,23.9934466666667,19.32708,24.0037133333333,18.2146733333333,861.980266666667
274.0625,21.65726,24.4931466666667,22.71264,22.67796,23.8993133333333,21.0836133333333,23.8555933333333,19.5325,23.7822,18.5148266666667,861.997133333333
274.065972222222,21.3696133333333,24.9283133333333,22.4128466666667,23.07994,23.67972,21.3420333333333,23.74922,19.8533866666667,23.61288,18.74318,862.016933333333
274.069444444444,21.15412,25.3130666666667,22.1887133333333,23.4338466666667,23.6484133333333,21.39772,23.80772,19.9054,23.71278,18.6104133333333,862.018266666667
274.072916666667,21.1246466666667,25.3603866666667,22.0796733333333,23.5743,23.4508533333333,21.63844,23.69872,20.40226,23.7513733333333,18.56384,861.997733333333
274.076388888889,20.9687333333333,25.58356,21.85144,23.9000133333333,23.19972,21.93594,23.4974133333333,20.6066466666667,23.6562933333333,18.6506466666667,862.014
274.079861111111,20.7827,25.8613466666667,21.7622266666667,24.0193666666667,23.0552133333333,22.0896333333333,23.2962666666667,20.5356533333333,23.61844,18.70342,862.020866666667
274.083333333333,20.9698866666667,25.6653266666667,22.0064333333333,23.6955666666667,23.1649333333333,21.947,23.3403666666667,20.1533533333333,23.6980133333333,18.5902933333333,862.031133333334
274.086805555556,21.1283066666667,25.4110666666667,21.97542,23.7580133333333,23.0367866666667,22.1307933333333,23.5045133333333,19.9126133333333,23.7906,18.45306,862.0402
274.090277777778,21.1873866666667,25.2335466666667,22.1620133333333,23.3711533333333,23.2379,21.7211333333333,23.3354333333333,20.04156,23.7168266666667,18.4914333333333,862.060133333333
274.09375,21.1224666666667,25.1536866666667,22.1492933333333,23.259,23.3682266666667,21.44806,23.3163066666667,19.9019733333333,23.5186466666667,18.58552,862.076866666667
274.097222222222,20.7952066666667,25.4985933333333,21.82226,23.5791933333333,23.2768333333333,21.39554,23.17352,19.9450933333333,23.4105933333333,18.59706,862.108133333333
274.100694444444,20.71794,25.65362,21.8058,23.6557133333333,23.2875466666667,21.4744066666667,23.2093533333333,19.9208666666667,23.419,18.51456,862.133333333333
274.104166666667,20.5918866666667,25.8467,21.62796,23.9170666666667,23.08044,21.8141466666667,23.1843933333333,20.0324666666667,23.28002,18.7242266666667,862.156466666667
274.107638888889,20.5205066666667,25.9439066666667,21.4635,24.10984,22.8125533333333,22.1011866666667,23.1311666666667,20.12844,23.3905266666667,18.6725666666667,862.188666666666
274.111111111111,20.7656066666667,25.5245133333333,21.8370066666667,23.5098133333333,23.0651,21.7113066666667,22.9715733333333,20.3095666666667,23.51148,18.5341866666667,862.260133333334
274.114583333333,20.96942,25.0859,21.9905466666667,23.18292,22.9435466666667,21.8032133333333,22.9802266666667,20.26262,23.3978666666667,18.5702333333333,862.337333333333
274.118055555556,20.94822,25.0918266666667,21.9788466666667,23.1713533333333,23.0233533333333,21.6671,23.0202,20.1585666666667,23.38134,18.61936,862.395466666667
274.121527777778,20.9485533333333,25.11348,21.9566,23.26038,23.15728,21.6174733333333,22.8591533333333,20.47476,23.31684,18.7441866666667,862.449066666666
274.125,21.0545466666667,25.26672,22.0161933333333,23.41904,23.0354466666667,21.9101066666667,22.8600333333333,20.54782,23.4977133333333,18.62872,862.497333333333
274.128472222222,21.48048,24.6970533333333,22.4421,22.85488,23.0783733333333,21.8470733333333,22.7802733333333,20.6634933333333,23.05868,19.18474,862.548266666667
274.131944444444,21.8664933333333,23.8227466666667,22.7959333333333,22.0694466666667,23.4788666666667,20.95336,23.1541533333333,19.81844,23.02016,18.9561466666667,862.593733333333
274.135416666667,21.5415666666667,24.2428933333333,22.46274,22.4665466666667,23.51046,20.8116933333333,23.4315933333333,19.3436,23.3501933333333,18.3528466666667,862.6054
274.138888888889,21.6385266666667,24.10904,22.6306133333333,22.24392,23.62086,20.7260533333333,23.3122133333333,19.47526,23.33014,18.3011133333333,862.638666666667
274.142361111111,21.5579666666667,24.1893533333333,22.5319,22.3645866666667,23.4640266666667,20.90012,23.2482,19.5286,23.36142,18.26414,862.6768
274.145833333333,21.3653466666667,24.4596933333333,22.4390733333333,22.4606,23.43004,20.8903666666667,23.23598,19.5053733333333,23.3379533333333,18.25922,862.7106
274.149305555556,21.3851,24.3795866666667,22.42078,22.4584533333333,23.2960533333333,21.0674133333333,23.08756,19.6661533333333,23.42072,18.1308133333333,862.754
274.152777777778,21.0292133333333,24.84194,21.9972466666667,23.00332,23.0118933333333,21.3560066666667,22.79506,20.00844,23.1258733333333,18.4901133333333,862.8022
274.15625,20.8716466666667,25.0654666666667,21.8779266666667,23.1558533333333,23.0276466666667,21.3371533333333,22.8727133333333,19.8962266666667,22.9437466666667,18.6888133333333,862.851733333333
274.159722222222,21.0380133333333,24.85702,22.0567866666667,22.9264933333333,23.15906,21.1804866666667,22.9985866666667,19.73696,22.9187466666667,18.6726066666667,862.8862
274.163194444444,21.3157933333333,24.34858,22.2864466666667,22.4981,23.2485333333333,20.9771933333333,22.99256,19.6824333333333,23.0277,18.4938733333333,862.915733333333
274.166666666667,21.55262,23.9033933333333,22.4814066666667,22.1412266666667,23.33528,20.7670866666667,23.0103333333333,19.5808266666667,23.0897266666667,18.3548,862.945333333333
274.170138888889,21.4454533333333,24.02128,22.35652,22.287,23.3685533333333,20.6759066666667,23.16898,19.32522,23.1150333333333,18.2566533333333,862.9736
274.173611111111,21.2361466666667,24.27094,22.1936933333333,22.4601,23.5960533333333,20.2945666666667,23.3023666666667,19.07096,23.2282733333333,18.0055866666667,863.002266666666
274.177083333333,21.0379733333333,24.4666066666667,22.0986466666667,22.4907666666667,23.4967666666667,20.3667066666667,23.1352266666667,19.2079,23.0977266666667,18.1236933333333,863.038
274.180555555556,21.0062266666667,24.4932466666667,22.10246,22.48078,23.50344,20.3409066666667,23.1877733333333,19.1443466666667,23.1301533333333,18.0712466666667,863.0712
274.184027777778,20.98536,24.5879466666667,22.06662,22.6059933333333,23.4234533333333,20.54166,23.20624,19.1839066666667,23.14,18.1084133333333,863.082933333333
