jdate,T_sn1,RH_sn1,T_sn2,RH_sn2,T_sn3,RH_sn3,T_sn4,RH_sn4,T_sn5,RH_sn5,BP_mbar
276,25.92222,18.3939466666667,25.7789533333333,17.9750333333333,25.66798,18.2225,24.97604,17.4496933333333,24.37108,16.964,862.933333333333
276.003472222222,25.4455133333333,18.8849266666667,25.4405466666667,18.48,25.3538133333333,18.56854,24.6503333333333,17.8144733333333,24.1242533333333,17.2736533333333,862.903333333333
276.006944444444,25.1405066666667,19.2827066666667,25.2116533333333,18.8076133333333,25.16644,18.82672,24.4931666666667,18.0550533333333,24.0054,17.4876866666667,862.8618
276.010416666667,24.9402066666667,19.4995,25.0777666666667,18.95786,25.0550466666667,18.9459733333333,24.3946733333333,18.1526266666667,23.9528133333333,17.51672,862.8596
276.013888888889,24.7474133333333,19.66514,24.94786,19.0537466666667,24.96394,18.9834466666667,24.3203133333333,18.3175733333333,23.9280066666667,17.4932333333333,862.863666666667
276.017361111111,24.63886,19.8588933333333,24.9052933333333,19.17048,24.9276133333333,19.08366,24.28822,19.9486466666667,23.8718266666667,17.6438466666667,862.822133333333
276.020833333333,24.39574,20.0356733333333,24.70096,19.3342066666667,24.7848733333333,19.2087733333333,24.1798933333333,19.7412133333333,23.7943333333333,17.67172,862.787733333333
276.024305555556,23.97294,20.42296,24.3544733333333,19.6672133333333,24.59722,19.41822,24.0819333333333,21.4154266666667,23.6771466666667,17.8786933333333,862.7552
276.027777777778,23.5356533333333,20.72004,23.9121333333333,20.1959133333333,24.2029133333333,19.8478933333333,23.8673133333333,19.0900733333333,23.5264066666667,17.98404,862.739466666667
276.03125,23.0653,21.49002,23.6835466666667,20.4767933333333,24.0704266666667,19.9334133333333,23.6876866666667,19.7571666666667,23.4949666666667,17.9824133333333,862.7308
276.034722222222,22.71276,21.8125933333333,23.56448,20.5137,23.95528,19.99462,23.4994666666667,21.5756266666667,23.30408,18.1995066666667,862.6664
276.038194444444,22.1547733333333,22.5209733333333,23.0120733333333,21.25506,23.6215333333333,20.4314066666667,23.2459066666667,19.3432666666667,22.9966,18.5621266666667,862.629333333333
276.041666666667,21.7821933333333,22.95634,23.2496,20.9635,23.92444,20.10036,23.4430266666667,19.1285466666667,23.0851733333333,18.4949733333333,862.596666666667
276.045138888889,21.4658066666667,23.4920533333333,22.89906,21.5154466666667,23.6333866666667,20.5180666666667,23.1581133333333,19.49742,23.0581933333333,18.60442,862.521066666667
276.048611111111,21.4648933333333,23.4643533333333,22.7287733333333,21.6068,23.3945,20.7400866666667,22.9354933333333,20.12928,22.8713066666667,18.7736533333333,862.4868
276.052083333333,21.3652066666667,23.5995333333333,23.0038066666667,21.3638066666667,23.48658,20.7323466666667,22.99542,21.1414666666667,22.6534333333333,19.1656266666667,862.481466666667
276.055555555556,20.97936,23.9564266666667,22.44482,21.8286733333333,23.4570333333333,20.6573066666667,22.9469733333333,19.79708,22.5806866666667,19.22854,862.446066666667
276.059027777778,20.56862,24.4591666666667,21.8498466666667,22.58166,23.2008866666667,20.95814,22.81546,19.8954333333333,22.5016066666667,19.3288866666667,862.400933333333
276.0625,20.41866,24.6042466666667,21.5478866666667,22.8099533333333,23.0704066666667,20.8789466666667,22.8012933333333,19.6872133333333,22.5763466666667,19.0382066666667,862.393333333333
276.065972222222,20.45366,24.6056466666667,21.4848866666667,22.9595133333333,22.9598333333333,21.0045866666667,22.7811066666667,19.7475666666667,22.6344466666667,18.9497333333333,862.385133333333
276.069444444444,20.3610466666667,24.8386533333333,21.2770533333333,23.3570066666667,22.4458733333333,21.9425066666667,22.7736333333333,20.0730066666667,22.7828466666667,18.9780333333333,862.370266666667
276.072916666667,19.92956,25.5723733333333,20.7334333333333,24.2615866666667,22.31246,22.2296133333333,22.6522066666667,20.25628,22.7418866666667,19.0935933333333,862.376266666667
276.076388888889,19.6843733333333,26.0966133333333,20.6180333333333,24.5006066666667,22.48628,21.9507333333333,22.5085533333333,20.3593333333333,22.6830133333333,19.1496466666667,862.377866666667
276.079861111111,20.1390933333333,25.5077333333333,21.1198333333333,23.8353133333333,22.3505666666667,22.0826,22.2712,20.6646066666667,22.4197733333333,19.43944,862.3962
276.083333333333,20.1979466666667,25.3816666666667,21.15902,23.7571866666667,22.1378,22.3249333333333,22.4107733333333,20.5233466666667,22.5014666666667,19.3867333333333,862.414533333333
276.086805555556,20.25746,25.3780666666667,21.2325466666667,23.7439933333333,22.2615733333333,22.2454,22.4925933333333,20.32442,22.5575266666667,19.2418466666667,862.4212
276.090277777778,20.04344,25.7186266666667,21.0079866666667,24.08854,22.70648,21.6999333333333,22.5542933333333,20.2579933333333,22.4892466666667,19.22978,862.4272
276.09375,19.6909066666667,26.3236333333333,20.5149666666667,24.8357066666667,22.4311133333333,22.1337066666667,22.6168133333333,20.2825,22.64206,19.1941333333333,862.426066666667
276.097222222222,19.9577933333333,26.02876,20.89718,24.35944,22.25396,22.30048,22.3782,20.469,22.4239066666667,19.26692,862.4344
276.100694444444,20.2004933333333,25.6712,21.2515066666667,23.8856066666667,22.5376066666667,21.94114,22.5604866666667,20.2717666666667,22.4778066666667,19.2261933333333,862.414933333334
276.104166666667,19.9395333333333,26.0142933333333,20.89692,24.3816266666667,22.3964466666667,22.16804,22.6449133333333,20.2172533333333,22.5943333333333,19.14602,862.396066666667
276.107638888889,19.7685333333333,26.2449466666667,20.75206,24.53294,22.19162,22.3885066666667,22.3867466666667,20.5050266666667,22.5693133333333,19.23844,862.386
276.111111111111,20.1593533333333,25.6956933333333,21.50198,23.4651466666667,22.4211066666667,22.0496333333333,22.2898666666667,20.6536866666667,22.3898266666667,19.44246,862.375
276.114583333333,19.9840666666667,25.7101533333333,21.5215666666667,23.31534,22.76652,21.5175066666667,22.4524733333333,20.3760666666667,22.2499333333333,19.63028,862.371466666666
276.118055555556,19.3662266666667,26.4858133333333,20.58434,24.4447533333333,22.4708133333333,21.6123866666667,22.4287066666667,20.4209666666667,22.3095066666667,19.2608533333333,862.356533333333
276.121527777778,19.2738466666667,26.5347266666667,20.5211466666667,24.35912,22.0964533333333,22.0379533333333,22.1318066666667,21.0645533333333,22.1730333333333,19.2788066666667,862.332266666667
276.125,19.7053066666667,25.78104,20.9492733333333,23.6581266666667,21.9461733333333,22.1106533333333,21.8224866666667,20.8044333333333,22.10508,19.4812333333333,862.347466666667
276.128472222222,19.8663733333333,25.328,21.2847933333333,23.0123866666667,22.47648,21.25958,22.2501266666667,20.1443866666667,22.1334133333333,19.4614066666667,862.331133333333
276.131944444444,19.3221333333333,25.9159133333333,20.4331866666667,24.0823133333333,22.2381533333333,21.4661,22.2542733333333,20.0003733333333,22.1121,19.3291333333333,862.299333333334
276.135416666667,18.79344,26.6362133333333,19.99994,24.58062,22.0348066666667,21.78526,22.13748,20.2357066666667,22.0128,19.6404333333333,862.288666666667
276.138888888889,18.64294,26.48476,19.8629666666667,24.4140466666667,21.6579866666667,21.70228,21.84384,20.2617866666667,21.9603733333333,19.4965866666667,862.289066666667
276.142361111111,18.5065,26.8864533333333,19.90546,24.6060533333333,21.7575933333333,21.89162,21.7889933333333,23.5813266666667,21.94152,19.1979466666667,862.296133333333
276.145833333333,18.5297933333333,27.1168533333333,19.8737266666667,24.8787866666667,21.96724,21.82646,22.0691133333333,22.3004066666667,21.9387133333333,19.2018666666667,862.318666666667
276.149305555556,18.8245666666667,26.4896066666667,19.9767466666667,24.5142666666667,21.7373466666667,22.0058466666667,22.2452466666667,22.4535333333333,22.0929,18.8438666666667,862.314133333333
276.152777777778,18.54122,26.7563533333333,19.7203533333333,24.71428,21.7320733333333,21.8177866666667,22.00928,22.3788733333333,22.0392666666667,18.85324,862.301533333334
276.15625,18.59488,26.5293133333333,19.8895,24.26616,21.79956,21.2704333333333,21.9007133333333,23.89552,21.9554666666667,18.87276,862.2908
276.159722222222,18.44084,26.7631466666667,19.7165466666667,24.62858,21.8522,21.5632533333333,21.9405266666667,24.22586,21.9917533333333,18.9911466666667,862.260933333333
276.163194444444,18.68378,26.4912466666667,20.08466,24.1384333333333,21.6649733333333,21.9195133333333,22.0543066666667,25.0668333333333,22.1463,19.68694,862.256466666667
276.166666666667,18.7509133333333,26.3252266666667,20.05432,24.1049466666667,21.40546,22.2384666666667,21.73174,25.33294,22.0107133333333,19.46536,862.2328
276.170138888889,18.63294,26.2986,19.9814,24.0609133333333,21.67478,21.46578,21.7337333333333,24.4519933333333,21.88174,19.2543066666667,862.217133333333
276.173611111111,18.1729266666667,27.32122,19.3777333333333,25.2468466666667,21.7112933333333,21.61614,21.8084533333333,23.84402,21.9504333333333,18.7832933333333,862.211466666667
276.177083333333,18.4927066666667,26.7667733333333,19.78178,24.55844,21.4540733333333,22.15958,21.6711066666667,22.0525866666667,21.8776866666667,19.6936266666667,862.172
276.180555555556,18.58706,27.2711066666667,19.8449866666667,25.1216266666667,21.5831466666667,22.4449266666667,21.7534066666667,20.7820666666667,21.93526,19.6509533333333,862.124333333334
276.184027777778,18.65638,27.1662266666667,19.7613466666667,25.1291266666667,21.3832466666667,22.5019866666667,21.6112866666667,20.79512,21.70698,19.9479,862.09
276.1875,19.0583533333333,26.8634933333333,20.1989666666667,24.77888,21.4146,22.5520733333333,21.5438066666667,20.97364,21.7544933333333,19.66442,862.079866666667
276.190972222222,19.24398,26.1272333333333,20.2721666666667,24.3139466666667,21.1774866666667,22.5857466666667,21.7589933333333,21.2813733333333,21.8947933333333,19.36742,862.0716
276.194444444444,18.92602,26.5339066666667,19.8149933333333,24.9604066666667,21.0773866666667,23.10724,21.6834533333333,22.4242733333333,22.2734533333333,19.13296,862.061733333333
276.197916666667,18.9128733333333,26.48624,19.9216933333333,24.6229666666667,21.3180066666667,22.41452,21.4150266666667,23.0366733333333,22.0746533333333,19.3319,862.055333333333
276.201388888889,19.08106,26.94624,20.1416533333333,25.02432,21.3794266666667,23.0558466666667,22.2646866666667,22.6491,22.6777733333333,18.6208333333333,862.0228
276.204861111111,19.4690466666667,26.5767333333333,21.0356466666667,23.9570333333333,22.5994733333333,21.56956,22.9595933333333,22.3188133333333,22.8803133333333,18.5377533333333,861.9596
276.208333333333,19.7977333333333,26.3748733333333,21.5083666666667,23.47938,22.9999133333333,21.2092866666667,22.9617866666667,22.3719466666667,22.8489666666667,18.69106,861.9194
276.211805555556,19.8738866666667,26.0500666666667,21.2701133333333,23.7047066666667,22.5950933333333,21.7882266666667,22.6561933333333,22.9075933333333,22.68236,18.9553066666667,861.908133333333
276.215277777778,19.93208,26.1511666666667,21.2408266666667,23.8538466666667,22.5282733333333,21.87264,22.7613266666667,22.7906733333333,22.73872,18.93802,861.915066666667
276.21875,19.95456,26.29006,21.4931333333333,23.69922,22.8092133333333,21.6693933333333,22.8538533333333,22.87712,22.74946,19.0413133333333,861.885733333333
276.222222222222,20.6916666666667,25.29012,22.4513666666667,22.37578,23.27088,21.08002,23.0323866666667,22.5518133333333,22.80476,18.9738733333333,861.881466666667
276.225694444444,21.0458066666667,24.76102,22.49746,22.39288,23.2541133333333,21.1678933333333,23.07258,22.76794,22.82016,18.99566,861.8724
276.229166666667,21.00968,24.82626,22.49544,22.3899266666667,23.2828666666667,21.13664,23.02256,22.84416,22.8081266666667,19.02752,861.856133333333
276.232638888889,20.96534,24.9753,22.4577466666667,22.4612266666667,23.30794,21.11614,23.0481666666667,22.8574733333333,22.7867933333333,19.0762,861.831333333334
276.236111111111,21.20934,24.5968266666667,22.6221333333333,22.2359266666667,23.3246,21.1115733333333,22.9847466666667,22.9469,22.7171733333333,19.16882,861.819333333334
276.239583333333,21.2129733333333,24.6608133333333,22.4650533333333,22.51954,23.0931333333333,21.4591,22.75494,23.30338,22.5809866666667,19.38974,861.792666666667
276.243055555556,21.0732333333333,24.7622,22.31084,22.71852,23.0188133333333,21.5546933333333,22.7298133333333,23.32286,22.6338533333333,19.28112,861.7532
276.246527777778,20.3004533333333,25.9866,21.7976733333333,23.4399333333333,22.8269466666667,21.7690533333333,22.74312,23.35188,22.7047133333333,19.19772,861.7308
276.25,20.78434,25.2852,22.3288333333333,22.6691933333333,23.16062,21.3199733333333,22.9187666666667,23.0819,22.74722,19.1086066666667,861.707066666666
276.253472222222,21.02632,24.8418866666667,22.46056,22.39044,23.3195066666667,20.9972466666667,23.0679133333333,22.78548,22.8768666666667,18.79712,861.666866666666
276.256944444444,21.08298,24.6604333333333,22.5927,22.1509866666667,23.4872266666667,20.76882,23.1694133333333,22.6102866666667,22.8846533333333,18.78994,861.6424
276.260416666667,21.0529,24.6645866666667,22.6485533333333,22.0725533333333,23.5081933333333,20.7265866666667,23.1111666666667,22.6408666666667,22.8240466666667,18.83392,861.6402
276.263888888889,21.0368666666667,24.5705266666667,22.5705133333333,21.9865933333333,23.4404333333333,20.59586,23.1405866666667,22.4307533333333,22.86736,18.55822,861.6134
276.267361111111,21.0045,24.3171333333333,22.6081933333333,21.8087666666667,23.4930933333333,20.4293866666667,23.1805266666667,22.164,22.97194,18.2301666666667,861.601133333333
276.270833333333,19.83148,25.8091266666667,21.2788533333333,23.3945066666667,22.6513,21.3417533333333,22.8146866666667,22.3452,22.8687,18.3286266666667,861.547333333333
276.274305555556,19.5374866666667,26.19454,21.0211933333333,23.6376733333333,22.2887866666667,21.6861133333333,22.3733,22.7261,22.5315733333333,18.6951733333333,861.497933333333
276.277777777778,19.3357533333333,26.4986133333333,20.9040866666667,23.7830333333333,22.37506,21.4731733333333,22.2256666666667,23.04934,22.2364066666667,19.0591,861.4492
276.28125,19.42214,26.3358,21.11902,23.4311933333333,22.4610133333333,21.3560466666667,22.1147666666667,23.1858133333333,22.0618733333333,19.196,861.4132
276.284722222222,19.68046,25.9238933333333,21.14458,23.4228666666667,22.2234533333333,21.7006,22.0107666666667,23.3868533333333,22.0717266666667,19.16898,861.4172
276.288194444444,19.4930133333333,26.1829466666667,20.71406,24.0281066666667,21.7600666666667,22.2956,21.7714,23.6078533333333,22.46562,18.62028,861.44
276.291666666667,19.5404133333333,26.0919666666667,20.8772066666667,23.7189733333333,22.0456533333333,21.80554,21.8947133333333,23.4195866666667,22.2141133333333,18.8251466666667,861.435333333334
276.295138888889,18.9310266666667,26.7947133333333,20.36192,24.39512,22.27104,21.4544533333333,22.0342933333333,23.2531266666667,21.9772733333333,18.97586,861.454133333333
276.298611111111,18.25634,27.8757333333333,19.87186,25.14516,21.32852,22.8918066666667,21.17968,24.5320266666667,21.41666,19.7328533333333,861.448
276.302083333333,17.4709866666667,29.0006,18.7632466666667,26.7449133333333,20.84372,23.6741133333333,21.13876,24.5877333333333,21.4011533333333,19.7169533333333,861.450933333333
276.305555555556,16.8671133333333,30.1873466666667,18.1423466666667,27.8017666666667,20.8307266666667,23.5495266666667,21.2441933333333,23.5553266666667,21.2569933333333,19.8536933333333,861.456
276.309027777778,17.3184133333333,29.2980733333333,18.6833666666667,26.71496,20.4057666666667,24.07008,20.8066933333333,21.8793533333333,21.4050866666667,19.6458733333333,861.4436
276.3125,17.69314,28.7478466666667,18.9424266666667,26.4700866666667,20.67094,23.6266333333333,21.0383333333333,22.99428,21.28488,19.74122,861.4376
276.315972222222,17.3036333333333,29.42078,18.4301333333333,27.2953266666667,20.5121,23.8550466666667,21.0619933333333,21.87522,21.0958733333333,19.9375933333333,861.4488
