    Time  Press    Temp     Rh    Alt  Speed    Dir   Batt  P.Temp  Dew   S.H.   M.R.     Et    Ozone O3Curr O3Temp   AD1    AD2    AD3    AD4    AD5    AD6
            hPa      °C     %      m    mps    deg      v     °C     °C          g/kg      s      ppb     µA     °C     v      v      v      v      v      v 
--------------------------------------------------------------------------------------------------------------------------------------------------------------
23:29:20 871.28   18.6   28.4   1310    3.0    357    8.5    30.3  -0.1   0.81   4.37  143.9     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:29:21 871.19   18.4   28.6   1311    3.2    354    8.5    30.1  -0.2   0.81   4.34  144.9     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:29:22 871.12   18.7   28.7   1311    2.9      2    8.5    30.4   0.2   0.82   4.46  145.9     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:29:23 870.95   17.9   28.1   1313    2.9     21    8.5    29.6  -0.8   0.80   4.13  146.9     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:29:24 871.10   18.1   28.2   1311    2.8     28    8.5    29.9  -0.5   0.81   4.21  147.9     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:29:25 871.37   18.4   29.0   1309    2.9     16    8.5    30.1   0.1   0.82   4.41  148.9     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:29:26 870.95   18.7   29.1   1313    3.3     17    8.5    30.4   0.4   0.82   4.51  149.9     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:29:27 871.14   18.7   29.3   1311    3.8     10    8.5    30.4   0.5   0.82   4.55  150.9     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:29:28 871.22   18.9   29.4   1310    4.0     11    8.5    30.6   0.7   0.82   4.61  151.9     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:29:29 871.20   18.1   28.5   1311    3.7    358    8.5    29.8  -0.4   0.81   4.24  152.9     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:29:30 871.26   18.9   29.8   1310    3.4    356    8.5    30.7   0.9   0.82   4.70  153.9     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:29:34 871.15   19.1   29.4   1311    2.6    343    8.5    30.9   0.9   0.82   4.70  157.9     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:29:35 871.06   18.9   29.5   1312    2.2    344    8.5    30.7   0.7   0.82   4.64  158.9     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:29:36 871.21   18.9   29.2   1310    2.2    343    8.5    30.6   0.6   0.82   4.58  159.9     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:29:37 871.12   18.9   29.4   1311    2.5    355    8.5    30.6   0.7   0.82   4.63  160.8     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:29:41 870.88   18.8   29.0   1314    2.1    359    8.5    30.6   0.4   0.82   4.54  164.8     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:29:42 871.04   19.3   29.5   1312    1.9      2    8.5    31.0   1.0   0.83   4.74  165.8     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:29:43 871.22   19.9   29.8   1310    1.7    351    8.5    31.6   1.7   0.83   4.98  166.8     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:29:44 871.14   18.5   28.7   1311    1.5    317    8.5    30.2   0.0   0.81   4.40  167.8     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:29:45 871.12   18.9   28.9   1311    1.9    326    8.5    30.6   0.5   0.82   4.55  168.8     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:29:46 871.21   18.5   28.7   1310    2.5    338    8.5    30.2   0.0   0.81   4.40  169.8     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:29:47 871.23   18.7   28.6   1310    2.6    326    8.5    30.4   0.1   0.82   4.44  170.8     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:29:49 871.18   18.6   28.8   1311    2.8    339    8.5    30.3   0.1   0.82   4.44  172.8     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:29:50 871.20   18.4   28.9   1311    2.7      0    8.4    30.1   0.1   0.82   4.41  173.8     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:29:51 871.15   18.4   29.1   1311    2.8    334    8.4    30.1   0.1   0.82   4.42  174.8     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:29:52 871.13   18.5   29.2   1311    3.2    346    8.4    30.2   0.2   0.82   4.47  175.8     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:29:53 871.22   18.6   29.3   1310    2.9    341    8.5    30.3   0.3   0.82   4.50  176.8     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:29:54 871.10   18.8   29.4   1311    2.6    340    8.4    30.5   0.6   0.82   4.60  177.8     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:29:55 871.11   19.0   29.6   1311    2.4    335    8.4    30.7   0.9   0.82   4.68  178.8     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:29:59 871.23   19.7   30.3   1310    2.1    352    8.4    31.5   1.9   0.83   5.03  182.8     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:30:00 871.01   19.9   29.9   1312    2.0    360    8.4    31.7   1.8   0.83   5.00  183.8     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:30:01 871.28   19.5   29.5   1310    1.8    352    8.4    31.2   1.2   0.83   4.81  184.8     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:30:02 871.15   19.6   29.6   1311    1.4    351    8.4    31.4   1.4   0.83   4.86  185.8     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:30:03 871.16   19.8   29.7   1311    1.5    356    8.4    31.5   1.6   0.83   4.93  186.8     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:30:04 870.99   19.1   29.0   1313    1.8      4    8.4    30.9   0.7   0.82   4.62  187.8     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:30:05 871.25   19.6   29.4   1310    1.8    356    8.4    31.4   1.3   0.83   4.83  188.8     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:30:06 871.22   19.2   29.1   1310    1.7    352    8.4    30.9   0.8   0.82   4.65  189.8     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:30:07 870.93   19.1   28.9   1313    1.6    349    8.4    30.9   0.6   0.82   4.60  190.8     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:30:08 871.08   18.9   28.9   1312    1.6    340    8.4    30.6   0.4   0.82   4.54  191.8     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:30:09 871.07   18.5   28.7   1312    1.9    332    8.4    30.2   0.0   0.81   4.40  192.8     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:30:10 871.08   18.7   29.0   1312    2.1    330    8.4    30.5   0.4   0.82   4.52  193.8     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:30:11 870.99   19.1   29.3   1313    2.6    340    8.4    30.8   0.8   0.82   4.67  194.8     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:30:12 870.97   19.3   29.6   1313    2.7    349    8.4    31.0   1.1   0.83   4.77  195.8     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:30:13 870.91   19.0   29.2   1313    2.8    352    8.4    30.7   0.7   0.82   4.62  196.8     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:30:14 871.30   18.9   29.3   1310    2.7      4    8.4    30.6   0.7   0.82   4.61  197.8     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:30:15 871.22   19.3   29.3   1310    2.5      1    8.4    31.1   1.0   0.83   4.73  198.8     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:30:18 871.30   18.2   28.8   1310    3.1     12    8.4    29.9  -0.1   0.81   4.34  201.8     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:30:19 870.99   18.6   29.2   1313    3.2    359    8.4    30.4   0.4   0.82   4.52  202.8     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:30:20 871.14   18.6   29.2   1311    2.6    350    8.4    30.3   0.3   0.82   4.50  203.8     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:30:21 871.17   18.9   29.5   1311    2.6    354    8.4    30.6   0.7   0.82   4.63  204.8     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:30:22 871.01   19.0   29.9   1312    2.3    350    8.4    30.7   1.0   0.83   4.72  205.8     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:30:23 871.09   19.3   29.9   1312    2.1    344    8.4    31.1   1.3   0.83   4.83  206.8     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:30:24 871.05   19.0   29.4   1312    1.7    359    8.4    30.7   0.8   0.82   4.65  207.8     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:30:25 871.24   19.0   29.4   1310    1.7      1    8.4    30.7   0.8   0.82   4.64  208.8     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:30:27 871.25   19.0   29.4   1310    1.6    350    8.4    30.8   0.8   0.82   4.66  210.8     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:30:28 870.82   19.3   29.6   1314    1.7    341    8.4    31.1   1.1   0.83   4.77  211.8     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
23:30:29 871.04   19.2   29.2   1312    1.6    336    8.4    30.9   0.9   0.82   4.68  212.8     0.00   0.00    0.0  0.000  0.000  0.015  0.004  0.000  0.011
