jday_sn4,hour_sn4,minx_sn4,wsp_sn4,truewdir_sn4,Tsm_sn4,wu_cov_sn4,wv_cov_sn4,uv_cov_sn4,wT_cov_sn4,uT_cov_sn4,vT_cov_sn4,sigu_cov_sn4,sigv_cov_sn4,sigw_cov_sn4,sigT_cov_sn4
276,7,5,1.4065496,300.73346,21.646838,-0.003395618,0.0038175832,0.033606604,0.0028768821,-0.051149425,-0.057701748,0.26425857,0.29341591,0.17860528,0.40122794
276,7,10,1.3236832,272.13399,21.050374,0.0089412152,0.0028147192,-0.016827101,-0.0040593241,-0.0039516289,0.0031049242,0.22692504,0.19162767,0.15267635,0.28848296
276,7,15,1.8921593,279.27269,21.110491,0.0009102423,0.0020613143,-0.0061434957,-0.0004310508,-0.01814524,0.00011391613,0.16463398,0.12494946,0.081512335,0.1825136
276,7,20,1.3867826,263.93236,21.11959,0.0060472765,0.0016594408,-0.076617433,-0.0046980933,-0.12462468,0.098679688,0.36718489,0.33152388,0.18493483,0.58742164
276,7,25,1.6447323,281.95329,20.902793,0.019306349,-0.0025524634,-0.044331567,-0.023185394,-0.077044711,0.027402083,0.31157251,0.36094438,0.23691469,0.59552014
276,7,30,1.9097829,283.17546,21.195351,0.0055448312,0.00070968459,-0.023690626,-0.0041448823,-0.029981315,0.0040215666,0.39698912,0.15265103,0.099626815,0.18846772
276,7,35,1.1956857,281.68584,20.76641,0.0033129447,0.0071539133,-0.0022470361,-0.0085990924,-0.034538899,-0.0063677892,0.24450458,0.21061239,0.13847399,0.34516341
276,7,40,1.943605,293.20659,20.165825,0.02980288,-0.014081361,0.047733617,-0.022083626,-0.1572965,-0.014970813,0.54610155,0.34306613,0.23929785,0.41401561
276,7,45,2.6703789,292.17699,20.532307,0.0087716085,0.012599605,0.017437192,-0.013249096,-0.054080586,-0.019204118,0.28103192,0.22264621,0.17817788,0.35180271
276,7,50,2.6522853,286.68055,20.747274,-0.00049217384,0.0045116964,-0.0086726981,-0.0044514047,-0.0046286354,-0.0029062464,0.20754579,0.14569933,0.14002839,0.19922173
276,7,55,2.2363447,286.0908,20.954656,-0.0057967448,0.002040341,-0.018949289,-0.0081861962,-0.016564656,0.0019314351,0.30009738,0.17783889,0.17494555,0.28002402
276,8,0,2.1278176,289.17331,20.973246,0.0018166598,-0.00023519942,-0.012815382,-0.006143348,-0.021276318,0.0078317492,0.21486974,0.16355452,0.12988849,0.25336098
276,8,5,2.1760764,295.61317,20.696687,0.0036120151,0.00096280646,-0.0035969524,-0.0075959937,-0.060797552,-0.0009363448,0.22904682,0.14796355,0.12443056,0.39625693
276,8,10,2.5176464,291.41298,20.206903,0.035828023,-0.0010139394,0.0050447303,-0.014649698,-0.064636658,-0.001966026,0.41570733,0.26370587,0.21426883,0.33001186
276,8,15,2.8978249,293.86111,20.5256,0.0047706395,0.0010838154,0.00052579232,-0.0077898497,-0.025973991,-0.0025473015,0.24006184,0.17809159,0.13724848,0.30607997
276,8,20,2.9326423,289.14317,20.856018,0.0064674111,-0.002285749,-0.013026574,-0.018640067,-0.00053780208,-0.0020843562,0.25041833,0.16889904,0.1555571,0.25312235
276,8,25,2.4759738,291.44972,20.877227,0.017025536,0.0038457186,0.013812467,-0.017174506,-0.075183883,-0.018361584,0.33295866,0.17441837,0.12628985,0.38049911
276,8,30,2.0969929,281.64271,20.442222,0.016599622,0.0028040164,-0.012917226,-0.0034981687,-0.013393858,-0.0038807651,0.27923683,0.25298343,0.1399982,0.27354638
276,8,35,0.45660039,270.19649,20.004293,0.027298809,-0.013996254,-0.025444783,-0.0012422008,-0.051514862,-0.014616527,0.46181891,0.29620026,0.18897937,0.27256602
276,8,40,0.65372912,300.33113,20.019649,0.04004143,-0.0072874373,-0.036912744,0.00026870888,0.0079895714,-0.01217376,0.37149918,0.31200109,0.24614432,0.21073841
276,8,45,0.71202761,288.20212,20.30546,0.0050673479,0.0020625265,0.0057640981,-0.0034565494,-0.012888803,-0.0038826972,0.2041885,0.14891855,0.10149272,0.12238303
276,8,50,1.4511955,297.74455,19.903366,0.026723768,-0.0075446516,-0.029059177,-0.025026605,-0.079924186,0.034560134,0.36264089,0.22361346,0.18762302,0.34451162
276,8,55,1.3499136,275.49621,20.216467,0.026029247,-0.010804292,-0.049506898,-0.026719774,-0.089673004,0.064388461,0.41047674,0.26110887,0.18912992,0.43109692
276,9,0,0.81285937,251.80698,20.03302,0.0033902056,0.00056039862,-0.040602875,0.00085640766,-0.050969158,0.069341943,0.2666391,0.30542534,0.19184552,0.35299977
276,9,5,0.42760531,287.1855,19.688176,0.018654012,-0.00090232467,-0.012306337,-0.0036079496,-0.01211508,-0.006513637,0.27349566,0.20411626,0.17677501,0.1990459
276,9,10,1.3167237,288.52013,19.705759,0.012808788,0.0065109057,0.0030534658,-0.0059123345,-0.008460266,-0.0035900097,0.23989093,0.1887446,0.13991697,0.14803307
276,9,15,1.9031846,284.52427,19.437617,0.0039585842,0.0017567332,-0.0085140622,0.0018292473,-0.069318297,0.0051836831,0.29723888,0.16271823,0.10734772,0.3066751
276,9,20,1.4744018,282.01318,19.338227,0.009716092,-0.0013154878,-0.0034581048,-0.0082822637,-0.071642865,0.009295573,0.24954568,0.1559076,0.12171785,0.43824349
276,9,25,1.4466271,283.6599,19.64101,0.0076399905,-0.0019617337,-0.0078146088,-0.0069154677,-0.063260853,0.01267257,0.27576669,0.13693355,0.11113999,0.29045948
276,9,30,1.9411307,286.01582,19.717083,0.001306677,0.0011007288,0.0035183943,4.7740836e-05,-0.010794505,-0.005597921,0.13314041,0.10417789,0.071227799,0.16659159
276,9,35,2.798298,291.84301,19.180749,0.0021454645,-0.0015329726,-0.0031616631,-0.0036087136,-0.023563313,0.0057790011,0.17746271,0.13778331,0.11380161,0.29096476
276,9,40,2.7492246,294.20733,19.072306,0.0014792861,-0.00048541128,0.033921083,-0.0020080236,-0.10227658,-0.078927255,0.26313457,0.22543785,0.11406515,0.54953957
276,9,45,2.7606931,283.82779,19.167454,0.0030918988,0.0072224062,6.6439268e-05,-0.0025383329,-0.011060669,0.0043738634,0.16895186,0.17413057,0.13410303,0.20803076
276,9,50,2.0354627,285.65799,19.880247,-0.0005376144,0.0028597023,-0.0021478979,-0.0014472404,-0.0025005824,-0.00056860884,0.14042209,0.14654808,0.096392779,0.099689551
276,9,55,2.1733177,289.02332,19.656974,0.0015079906,0.00076145411,-0.0041829332,-0.0051739975,-0.033563627,0.01142092,0.17714046,0.14797549,0.096716853,0.37377663
276,10,0,2.8158928,291.49348,19.152127,0.011746294,-0.0012080554,-0.010755787,-0.0054919716,-0.049118155,0.0042310238,0.31358249,0.15569227,0.119798,0.29885208
276,10,5,2.8367291,292.97844,19.614083,1.7420322e-05,-0.00065088742,-0.0017821126,-0.0052911715,-0.007709998,-0.0088993241,0.17912115,0.15517142,0.12692807,0.2010603
276,10,10,2.8679542,290.38579,19.476581,0.0024852519,-0.00052427688,-0.0060111126,-0.0026963942,-0.010203543,-0.0063834288,0.20917068,0.14490417,0.11433233,0.25980047
276,10,15,2.8889338,290.85352,19.628566,-0.0007186332,0.0045261492,0.0013198967,-0.0027044592,-0.0080727461,-0.0029321397,0.17101699,0.14148854,0.10905485,0.16510047
276,10,20,2.8767676,287.16728,19.694328,-0.0022053346,0.0063136289,-0.0065650184,-0.0054681002,-0.0042353664,-0.0023597953,0.23863102,0.16164139,0.14542791,0.15812275
276,10,25,2.8250821,288.43914,19.762281,0.00702267,0.0041426547,0.0056567746,-0.012723448,-0.021561916,-0.012455407,0.2357899,0.17339344,0.14725673,0.24815916
276,10,30,2.8195538,287.24539,19.436558,0.014653944,-0.0083505793,-0.011643241,0.0042040897,-0.018311224,-0.023882648,0.25637755,0.208579,0.16477699,0.35263358
276,10,35,3.0773902,288.21367,19.402672,0.0028479879,0.0012621735,-0.014056799,-0.0040679442,-0.039449641,-0.012130863,0.26014251,0.20387355,0.15266483,0.39794499
276,10,40,2.9204709,287.22245,19.689211,0.0012099755,0.0035476629,0.0027847908,-0.0029674305,-0.01910754,-0.00078078011,0.26414431,0.15392011,0.15786688,0.23836394
276,10,45,2.4820296,287.21449,19.964966,0.001008869,0.0031986116,-0.0049385324,-0.0059832581,-0.016695796,-0.00011444929,0.18454293,0.14395188,0.12934852,0.22007309
276,10,50,2.1747226,287.02007,20.045315,0.0042445923,-0.0040153726,-0.024601659,-0.0036943566,-0.04397608,0.019035415,0.23454181,0.17214145,0.096405532,0.27014913
276,10,55,1.6370928,278.42113,19.937843,0.0050181252,-0.001593757,-0.015134791,-0.010723274,-0.040962829,-0.010269202,0.22462618,0.20888224,0.11480394,0.38252218
276,11,0,2.0244186,283.85246,19.838088,0.0050749004,0.0032951058,-0.0030693204,-0.0097096354,-0.030143372,-0.0049491673,0.24338234,0.17649134,0.12316462,0.32348629
276,11,5,2.659031,285.02739,19.701405,0.0020903383,0.0010897094,-0.0073517296,-0.01262602,-0.0065619265,0.0077239108,0.27406549,0.18959356,0.15789006,0.22423816
