        Time       Press        Temp          Rh         Alt       Speed         Dir        Batt       PTemp         Dew          SH          MR          Et       Ozone      O3Curr      O3Temp         AD1         AD2         AD3         AD4         AD5         AD6
2025-11-04 23:49:40      869.61       17.30       30.60     1326.00        2.30      335.00        7.60       29.10       -0.20        0.81        4.33     1364.10        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:49:41      869.72       17.30       30.50     1325.00        2.30      329.00        7.60       29.10       -0.20        0.81        4.32     1365.10        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:49:42      869.46       17.30       30.50     1328.00        2.30      323.00        7.60       29.10       -0.20        0.81        4.32     1366.10        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:49:44      869.43       17.20       30.60     1328.00        2.30      319.00        7.60       29.10       -0.20        0.81        4.33     1368.10        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:49:45      869.44       17.20       30.60     1328.00        2.40      312.00        7.60       29.10       -0.20        0.81        4.33     1369.10        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:49:46      869.37       17.20       30.50     1329.00        2.50      316.00        7.60       29.10       -0.20        0.81        4.32     1370.10        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:49:48      869.12       17.20       30.70     1331.00        2.70      315.00        7.60       29.10       -0.20        0.81        4.34     1372.10        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:49:49      869.08       17.20       30.70     1331.00        2.70      302.00        7.60       29.10       -0.10        0.81        4.35     1373.10        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:49:51      869.22       17.20       30.70     1330.00        3.00      291.00        7.60       29.10       -0.20        0.81        4.34     1375.10        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:49:53      869.31       17.20       30.80     1329.00        3.00      275.00        7.60       29.10       -0.20        0.81        4.35     1377.10        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:49:54      869.04       17.20       30.70     1332.00        3.00      289.00        7.60       29.00       -0.20        0.81        4.34     1378.10        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:49:55      868.87       17.20       30.90     1333.00        3.00      286.00        7.60       29.10       -0.10        0.81        4.37     1379.10        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:49:58      868.71       17.10       30.80     1335.00        3.00      267.00        7.60       29.00       -0.20        0.81        4.32     1382.10        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:49:59      868.85       17.10       30.90     1334.00        3.00      283.00        7.60       29.00       -0.20        0.81        4.33     1383.10        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:50:00      868.93       17.10       30.90     1333.00        3.10      286.00        7.60       29.00       -0.10        0.81        4.36     1384.10        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:50:01      868.74       17.10       30.90     1335.00        3.10      297.00        7.60       29.00       -0.20        0.81        4.34     1385.10        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:50:02      868.84       17.10       31.00     1334.00        3.20      301.00        7.60       29.00       -0.20        0.81        4.34     1386.10        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:50:03      868.58       17.10       30.80     1336.00        3.10      290.00        7.60       29.00       -0.20        0.81        4.33     1387.10        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:50:04      868.52       17.10       30.90     1337.00        3.20      290.00        7.60       29.00       -0.20        0.81        4.35     1388.10        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:50:05      868.46       17.10       31.10     1337.00        3.30      286.00        7.60       29.00       -0.10        0.81        4.36     1389.10        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:50:06      868.68       17.10       31.10     1335.00        3.30      287.00        7.60       29.00       -0.10        0.81        4.35     1390.10        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:50:07      868.55       17.10       31.00     1337.00        3.30      287.00        7.60       29.00       -0.10        0.81        4.36     1391.10        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:50:08      868.47       17.10       31.10     1337.00        3.40      281.00        7.60       29.00       -0.10        0.81        4.37     1392.10        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:50:11      868.17       17.10       31.20     1340.00        3.20      259.00        7.60       29.00       -0.10        0.81        4.38     1395.10        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:50:12      868.08       17.10       31.10     1341.00        3.20      261.00        7.60       29.10       -0.10        0.81        4.38     1396.10        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:50:13      868.18       17.00       31.10     1340.00        3.40      266.00        7.60       29.00       -0.10        0.81        4.36     1397.10        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:50:14      868.19       17.10       31.10     1340.00        3.50      268.00        7.60       29.00       -0.10        0.81        4.37     1398.10        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:50:15      868.05       17.00       31.10     1341.00        3.50      278.00        7.60       29.00       -0.10        0.81        4.36     1399.10        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:50:16      867.99       17.10       31.10     1342.00        3.60      282.00        7.60       29.00       -0.10        0.81        4.36     1400.10        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:50:17      867.95       17.00       31.10     1342.00        3.50      263.00        7.60       29.00       -0.20        0.81        4.35     1401.10        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:50:20      867.90       17.00       31.20     1343.00        3.30      301.00        7.60       29.00       -0.10        0.81        4.37     1404.10        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:50:22      867.78       17.00       31.20     1344.00        3.10      281.00        7.60       29.00       -0.10        0.81        4.38     1406.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:50:23      867.66       17.10       31.20     1345.00        3.30      284.00        7.60       29.10       -0.10        0.81        4.38     1407.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:50:24      867.56       17.10       31.30     1346.00        3.50      272.00        7.60       29.10       -0.10        0.81        4.39     1408.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:50:26      867.45       17.00       31.30     1347.00        3.20      266.00        7.60       29.10       -0.10        0.81        4.38     1410.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:50:27      867.32       17.00       31.30     1349.00        3.20      278.00        7.60       29.10       -0.10        0.81        4.38     1411.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:50:28      867.70       17.00       31.30     1345.00        3.00      292.00        7.60       29.00       -0.10        0.81        4.38     1412.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:50:29      867.54       17.10       31.20     1346.00        2.90      302.00        7.60       29.10       -0.00        0.81        4.39     1413.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:50:30      867.23       17.00       31.20     1349.00        2.80      297.00        7.60       29.10       -0.10        0.81        4.38     1414.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:50:31      867.13       17.00       31.30     1350.00        2.70      281.00        7.60       29.10       -0.10        0.81        4.38     1415.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:50:32      867.39       17.10       31.30     1348.00        2.70      285.00        7.60       29.10       -0.10        0.81        4.39     1416.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:50:33      867.04       17.00       31.30     1351.00        2.90      286.00        7.60       29.10       -0.10        0.81        4.38     1417.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:50:34      867.15       17.00       31.30     1350.00        3.20      294.00        7.60       29.10       -0.10        0.81        4.39     1418.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:50:37      867.09       17.10       31.40     1351.00        3.70      347.00        7.60       29.10        0.00        0.82        4.42     1421.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:50:39      867.06       17.00       31.40     1351.00        3.10      298.00        7.60       29.10       -0.00        0.82        4.41     1423.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:50:40      866.81       17.00       31.40     1354.00        3.10      317.00        7.60       29.10       -0.00        0.82        4.41     1424.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:50:41      866.76       17.00       31.40     1354.00        3.30      332.00        7.60       29.10       -0.10        0.81        4.39     1425.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:50:44      866.78       17.10       31.40     1354.00        3.60      336.00        7.60       29.20        0.00        0.82        4.42     1428.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:50:45      866.82       17.00       31.30     1354.00        3.40      333.00        7.60       29.10       -0.10        0.81        4.39     1429.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:50:47      866.61       17.00       31.30     1356.00        3.10      340.00        7.60       29.20       -0.00        0.81        4.40     1431.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:50:48      866.50       17.00       31.40     1357.00        3.10      343.00        7.60       29.10       -0.00        0.81        4.40     1432.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:50:50      866.24       16.90       31.30     1359.00        3.30      334.00        7.60       29.10       -0.20        0.81        4.36     1434.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:50:53      866.28       16.80       31.20     1359.00        3.90      325.00        7.60       29.00       -0.30        0.81        4.32     1437.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:50:54      866.11       16.80       31.20     1361.00        3.60      325.00        7.60       29.00       -0.20        0.81        4.33     1438.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:50:55      866.19       16.90       31.30     1360.00        3.40      306.00        7.60       29.00       -0.20        0.81        4.34     1439.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:50:56      866.17       16.90       31.30     1360.00        3.20      300.00        7.60       29.10       -0.20        0.81        4.36     1440.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:50:58      865.93       16.80       31.50     1362.00        3.00      291.00        7.60       29.00       -0.20        0.81        4.36     1442.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:50:59      865.94       16.90       31.50     1362.00        3.00      288.00        7.60       29.10       -0.10        0.81        4.38     1443.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:51:00      865.66       16.80       31.50     1365.00        3.00      299.00        7.60       29.00       -0.10        0.81        4.37     1444.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:51:01      865.79       16.80       31.50     1364.00        3.00      301.00        7.60       29.00       -0.10        0.81        4.37     1445.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:51:02      865.76       16.80       31.50     1364.00        3.20      305.00        7.60       29.00       -0.20        0.81        4.36     1446.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:51:03      865.84       16.90       31.50     1363.00        3.30      300.00        7.60       29.10       -0.10        0.81        4.38     1447.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:51:04      865.77       16.80       31.50     1364.00        3.40      298.00        7.60       29.00       -0.10        0.81        4.38     1448.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:51:05      865.79       16.80       31.50     1364.00        3.50      299.00        7.60       29.00       -0.20        0.81        4.36     1449.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:51:07      865.87       16.80       31.50     1363.00        3.70      303.00        7.60       29.00       -0.20        0.81        4.36     1451.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:51:08      865.75       16.80       31.50     1364.00        3.60      297.00        7.60       29.00       -0.10        0.81        4.37     1452.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:51:11      865.43       16.80       31.60     1367.00        3.60      312.00        7.60       29.00       -0.10        0.81        4.37     1455.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:51:13      865.49       16.80       31.80     1367.00        3.90      329.00        7.60       29.10       -0.00        0.82        4.42     1457.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:51:17      865.06       16.90       31.80     1371.00        4.20      333.00        7.60       29.10        0.00        0.82        4.42     1461.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:51:18      865.05       16.90       31.80     1371.00        4.30      324.00        7.60       29.10        0.00        0.82        4.43     1462.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:51:20      864.91       16.80       31.80     1372.00        4.30      320.00        7.60       29.10        0.00        0.82        4.43     1464.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:51:23      864.85       16.80       31.90     1373.00        3.90      310.00        7.60       29.10        0.00        0.82        4.43     1467.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:51:27      864.55       16.70       31.90     1376.00        4.40      311.00        7.60       29.00       -0.10        0.81        4.40     1471.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:51:28      864.57       16.70       31.90     1376.00        4.40      315.00        7.60       29.00       -0.00        0.82        4.41     1472.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:51:29      864.61       16.80       31.90     1375.00        4.40      312.00        7.60       29.10       -0.00        0.82        4.42     1473.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:51:31      864.44       16.70       31.90     1377.00        4.20      328.00        7.60       29.10       -0.00        0.82        4.42     1475.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:51:32      864.63       16.70       31.90     1375.00        4.50      333.00        7.60       29.00       -0.00        0.82        4.41     1476.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:51:34      864.43       16.70       31.90     1377.00        4.20      336.00        7.60       29.10       -0.00        0.82        4.41     1478.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:51:37      864.32       16.80       32.10     1378.00        4.60      328.00        7.60       29.10        0.10        0.82        4.45     1481.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:51:38      864.12       16.70       32.10     1380.00        4.60      328.00        7.60       29.10        0.00        0.82        4.44     1482.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:51:39      864.15       16.70       31.90     1380.00        4.70      323.00        7.60       29.10       -0.00        0.82        4.41     1483.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:51:40      864.01       16.70       32.00     1381.00        4.80      335.00        7.60       29.10       -0.00        0.82        4.42     1484.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:51:41      864.13       16.70       32.10     1380.00        5.00      320.00        7.60       29.10        0.00        0.82        4.44     1485.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:51:42      863.91       16.70       32.00     1382.00        5.00      324.00        7.60       29.10       -0.00        0.82        4.42     1486.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:51:44      864.00       16.70       32.20     1381.00        5.00      326.00        7.60       29.10        0.10        0.82        4.46     1488.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:51:46      863.72       16.70       32.20     1384.00        4.70      328.00        7.60       29.10        0.00        0.82        4.44     1490.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:51:47      863.57       16.70       32.30     1385.00        4.70      333.00        7.60       29.10        0.10        0.82        4.46     1491.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:51:48      863.31       16.80       32.30     1388.00        4.90      325.00        7.60       29.20        0.20        0.82        4.48     1492.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:51:49      863.50       16.70       32.20     1386.00        4.90      328.00        7.60       29.10        0.10        0.82        4.45     1493.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:51:50      863.55       16.70       32.30     1386.00        5.10      335.00        7.60       29.10        0.10        0.82        4.46     1494.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:51:51      863.39       16.70       32.30     1387.00        5.00      338.00        7.60       29.10        0.10        0.82        4.46     1495.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:51:52      863.44       16.70       32.30     1387.00        4.80      341.00        7.60       29.10        0.10        0.82        4.47     1496.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:51:53      863.28       16.70       32.40     1388.00        4.90      345.00        7.60       29.10        0.10        0.82        4.47     1497.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:51:55      863.35       16.70       32.30     1388.00        4.90      347.00        7.60       29.10        0.10        0.82        4.47     1499.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:51:56      863.21       16.70       32.30     1389.00        4.90      352.00        7.60       29.20        0.10        0.82        4.46     1500.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:51:58      863.31       16.70       32.30     1388.00        4.60      354.00        7.60       29.20        0.10        0.82        4.48     1502.00        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:52:00      863.00       16.70       32.20     1391.00        3.90        1.00        7.60       29.20        0.10        0.82        4.46     1503.90        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:52:01      862.88       16.70       32.30     1392.00        3.80        2.00        7.60       29.20        0.10        0.82        4.46     1504.90        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:52:02      863.09       16.70       32.30     1390.00        3.90        0.00        7.60       29.20        0.10        0.82        4.47     1505.90        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:52:03      863.10       16.70       32.20     1390.00        3.90       10.00        7.60       29.10        0.00        0.82        4.44     1506.90        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:52:04      862.88       16.70       32.30     1392.00        4.10        1.00        7.60       29.20        0.10        0.82        4.46     1507.90        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:52:06      862.69       16.70       32.30     1394.00        4.60        5.00        7.60       29.20        0.10        0.82        4.46     1509.90        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:52:09      862.80       16.60       32.10     1393.00        5.10        1.00        7.60       29.10       -0.10        0.81        4.40     1512.90        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
2025-11-04 23:52:10      862.52       16.60       31.90     1396.00        5.00      356.00        7.60       29.10       -0.20        0.81        4.36     1513.90        0.00        0.00        0.00        0.00        0.00        0.01        0.00        0.00        0.01
