        Time       Press        Temp          Rh         Alt       Speed         Dir        Batt       PTemp         Dew          SH          MR          Et       Ozone      O3Curr      O3Temp         AD1         AD2         AD3         AD4         AD5         AD6
2025-11-04 00:56:50      866.99       17.90       28.50     1351.00        2.50      257.00        7.20       30.00       -0.60        0.81        4.21     5393.50        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:56:51      866.77       17.80       28.50     1353.00        2.50      251.00        7.20       30.00       -0.60        0.81        4.20     5394.50        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:56:52      866.76       17.80       28.70     1354.00        2.50      268.00        7.20       30.00       -0.50        0.81        4.23     5395.50        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:56:55      866.66       17.80       28.80     1355.00        2.40      307.00        7.20       30.00       -0.50        0.81        4.23     5398.50        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:56:56      866.35       17.80       28.90     1358.00        2.40      311.00        7.20       30.00       -0.50        0.81        4.24     5399.50        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:56:58      866.39       17.90       28.80     1357.00        2.50      321.00        7.20       30.10       -0.50        0.81        4.25     5401.50        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:57:03      866.24       17.70       28.50     1359.00        2.60      261.00        7.20       29.90       -0.80        0.81        4.15     5406.50        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:57:04      865.97       17.70       28.50     1361.00        2.70      263.00        7.20       29.90       -0.80        0.81        4.14     5407.50        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:57:07      865.86       17.70       28.90     1362.00        2.90      263.00        7.20       29.90       -0.60        0.81        4.20     5410.50        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:57:08      865.62       17.60       28.80     1365.00        2.90      260.00        7.20       29.80       -0.70        0.81        4.17     5411.50        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:57:09      865.83       17.60       28.90     1363.00        2.80      265.00        7.20       29.90       -0.60        0.81        4.20     5412.50        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:57:12      865.77       17.40       29.10     1363.00        2.60      260.00        7.20       29.70       -0.70        0.81        4.17     5415.50        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:57:13      865.50       17.60       29.10     1366.00        2.60      267.00        7.20       29.80       -0.60        0.81        4.22     5416.50        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:57:14      865.48       17.50       29.20     1366.00        2.50      249.00        7.20       29.80       -0.60        0.81        4.22     5417.50        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:57:16      865.44       17.60       29.50     1367.00        3.10      251.00        7.20       29.80       -0.40        0.81        4.27     5419.50        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:57:18      865.38       17.60       29.50     1367.00        3.30      262.00        7.20       29.80       -0.40        0.81        4.27     5421.50        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:57:19      865.21       17.50       29.40     1369.00        3.30      275.00        7.20       29.80       -0.50        0.81        4.25     5422.50        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:57:20      865.09       17.50       29.50     1370.00        3.30      290.00        7.20       29.80       -0.50        0.81        4.26     5423.50        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:57:21      864.94       17.60       29.40     1371.00        3.20      292.00        7.20       29.90       -0.50        0.81        4.25     5424.40        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:57:22      865.20       17.60       29.30     1369.00        3.10      284.00        7.20       29.80       -0.50        0.81        4.25     5425.40        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:57:23      864.97       17.50       29.40     1371.00        3.10      271.00        7.20       29.80       -0.50        0.81        4.24     5426.40        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:57:24      865.10       17.50       29.50     1370.00        3.20      277.00        7.20       29.80       -0.40        0.81        4.27     5427.40        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:57:25      864.86       17.60       29.50     1372.00        3.40      282.00        7.20       29.90       -0.40        0.81        4.28     5428.40        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:57:26      864.82       17.60       29.50     1373.00        3.50      278.00        7.20       29.90       -0.40        0.81        4.29     5429.40        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:57:27      864.99       17.60       29.60     1371.00        3.50      272.00        7.20       29.90       -0.40        0.81        4.29     5430.40        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:57:28      864.83       17.60       29.60     1373.00        3.60      276.00        7.20       29.90       -0.30        0.81        4.30     5431.40        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:57:31      864.75       17.70       29.60     1373.00        3.10      250.00        7.20       30.00       -0.30        0.81        4.33     5434.40        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:57:32      864.73       17.50       29.60     1374.00        3.10      252.00        7.20       29.80       -0.40        0.81        4.27     5435.40        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:57:34      864.54       17.40       29.40     1375.00        3.10      299.00        7.20       29.80       -0.60        0.81        4.22     5437.40        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:57:36      864.33       17.50       29.20     1378.00        2.80      282.00        7.20       29.90       -0.60        0.81        4.22     5439.40        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:57:37      864.27       17.30       29.00     1378.00        2.90      289.00        7.20       29.70       -0.90        0.80        4.13     5440.40        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:57:38      864.11       17.50       28.90     1380.00        3.00      284.00        7.20       29.90       -0.80        0.81        4.16     5441.40        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:57:39      864.09       17.50       28.90     1380.00        3.00      275.00        7.20       29.90       -0.80        0.81        4.16     5442.40        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:57:40      864.23       17.50       28.90     1378.00        3.00      278.00        7.20       29.80       -0.80        0.81        4.15     5443.40        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:57:42      864.08       17.40       28.80     1380.00        3.30      259.00        7.20       29.80       -0.90        0.80        4.12     5445.40        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:57:44      863.80       17.40       29.00     1383.00        3.30      253.00        7.20       29.80       -0.70        0.81        4.17     5447.40        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:57:45      863.74       17.40       29.10     1383.00        3.20      262.00        7.20       29.90       -0.70        0.81        4.18     5448.40        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:57:47      863.74       17.40       29.20     1383.00        3.10      264.00        7.20       29.80       -0.70        0.81        4.19     5450.40        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:57:50      863.52       17.40       29.20     1385.00        3.00      278.00        7.20       29.90       -0.60        0.81        4.20     5453.40        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:57:51      863.26       17.40       29.20     1388.00        2.90      288.00        7.20       29.90       -0.70        0.81        4.18     5454.40        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:57:52      863.42       17.40       29.10     1386.00        2.80      251.00        7.20       29.80       -0.80        0.81        4.16     5455.40        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:57:53      863.33       17.40       29.40     1387.00        2.80      254.00        7.20       29.90       -0.60        0.81        4.23     5456.40        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:57:54      863.22       17.40       29.40     1388.00        3.10      267.00        7.20       29.90       -0.60        0.81        4.22     5457.40        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:57:58      863.02       17.30       29.40     1390.00        3.00      297.00        7.20       29.80       -0.70        0.81        4.19     5461.40        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:57:59      863.08       17.20       29.40     1390.00        3.00      306.00        7.20       29.70       -0.80        0.81        4.16     5462.40        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:58:02      862.95       17.40       29.00     1391.00        3.20      321.00        7.20       29.90       -0.80        0.81        4.15     5465.40        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:58:03      862.81       17.30       29.00     1392.00        3.30      338.00        7.20       29.80       -0.90        0.80        4.12     5466.40        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:58:04      862.58       17.40       29.00     1395.00        3.40      332.00        7.20       30.00       -0.80        0.81        4.16     5467.40        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:58:05      862.54       17.40       28.80     1395.00        3.30      329.00        7.10       29.90       -0.90        0.80        4.11     5468.40        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:58:06      862.53       17.40       28.70     1395.00        3.30      311.00        7.20       29.90       -1.00        0.80        4.10     5469.40        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:58:07      862.54       17.30       28.60     1395.00        3.10      269.00        7.20       29.80       -1.00        0.80        4.07     5470.40        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:58:08      862.46       17.30       28.70     1396.00        3.30      288.00        7.20       29.80       -1.00        0.80        4.07     5471.40        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:58:09      862.47       17.30       28.60     1396.00        3.50      287.00        7.20       29.90       -1.00        0.80        4.08     5472.40        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:58:13      862.10       17.20       28.70     1400.00        3.80      247.00        7.20       29.80       -1.10        0.80        4.07     5476.40        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:58:15      862.00       17.20       28.80     1401.00        3.70      234.00        7.20       29.80       -1.00        0.80        4.07     5478.40        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:58:16      862.32       17.20       28.90     1397.00        3.80      239.00        7.20       29.80       -1.00        0.80        4.09     5479.40        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:58:19      862.01       17.20       29.10     1400.00        3.80      243.00        7.10       29.80       -0.90        0.80        4.11     5482.40        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:58:20      862.05       17.20       29.10     1400.00        3.90      253.00        7.10       29.80       -0.90        0.80        4.12     5483.40        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:58:22      861.84       17.10       29.40     1402.00        3.90      242.00        7.10       29.70       -0.80        0.81        4.14     5485.40        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:58:24      861.47       17.10       29.50     1406.00        4.00      244.00        7.10       29.70       -0.80        0.81        4.16     5487.40        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:58:25      861.44       17.10       29.50     1406.00        4.00      247.00        7.10       29.70       -0.80        0.81        4.15     5488.40        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:58:26      861.48       17.20       29.50     1406.00        4.00      246.00        7.10       29.80       -0.80        0.81        4.17     5489.40        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:58:27      861.43       17.10       29.40     1406.00        4.00      248.00        7.10       29.70       -0.80        0.81        4.15     5490.40        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:58:28      861.37       17.10       29.40     1407.00        4.00      249.00        7.10       29.80       -0.80        0.81        4.14     5491.40        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:58:30      861.43       17.10       29.30     1406.00        3.90      258.00        7.10       29.80       -0.90        0.81        4.14     5493.40        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:58:32      861.10       17.20       29.30     1409.00        3.90      272.00        7.10       29.90       -0.80        0.81        4.16     5495.40        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:58:33      861.02       17.20       29.30     1410.00        3.70      281.00        7.10       29.90       -0.80        0.81        4.15     5496.40        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:58:34      861.05       17.20       29.20     1410.00        3.60      297.00        7.10       29.90       -0.80        0.81        4.15     5497.40        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:58:39      860.86       17.10       29.00     1412.00        3.70      316.00        7.10       29.80       -1.00        0.80        4.08     5502.40        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
2025-11-04 00:58:40      860.72       17.20       29.00     1413.00        3.80      313.00        7.10       29.90       -1.00        0.80        4.10     5503.40        0.00        0.00        0.00        0.01        0.01        0.01        0.01        0.01        0.01
